stop_id,stop_name,stop_lat,stop_lon,arrival_time,departure_time,trip_headsign,route_short_name,route_long_name
3534,COSMOPOINT,5.329586,103.138019,06:02:00,06:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,07:02:00,07:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,08:02:00,08:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,09:02:00,09:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,10:32:00,10:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,12:02:00,12:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,13:32:00,13:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,15:02:00,15:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,16:32:00,16:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,17:32:00,17:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,18:32:00,18:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,19:32:00,19:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,06:02:00,06:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,07:02:00,07:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,08:02:00,08:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,09:02:00,09:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,10:32:00,10:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,12:02:00,12:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,13:32:00,13:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,15:02:00,15:02:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,16:32:00,16:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,17:32:00,17:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,18:32:00,18:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,19:32:00,19:32:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3534,COSMOPOINT,5.329586,103.138019,06:19:00,06:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,07:19:00,07:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,08:19:00,08:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,09:19:00,09:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,10:49:00,10:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,12:19:00,12:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,13:49:00,13:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,15:19:00,15:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,16:49:00,16:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,17:49:00,17:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,18:49:00,18:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,19:49:00,19:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,06:19:00,06:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,07:19:00,07:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,08:19:00,08:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,09:19:00,09:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,10:49:00,10:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,12:19:00,12:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,13:49:00,13:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,15:19:00,15:19:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,16:49:00,16:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,17:49:00,17:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,18:49:00,18:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3534,COSMOPOINT,5.329586,103.138019,19:49:00,19:49:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,07:41:00,07:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,08:11:00,08:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,08:41:00,08:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,09:11:00,09:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,09:41:00,09:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,10:11:00,10:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,10:41:00,10:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,11:11:00,11:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,11:41:00,11:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,12:11:00,12:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,12:41:00,12:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,13:11:00,13:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,13:41:00,13:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,14:11:00,14:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,14:41:00,14:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,15:11:00,15:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,15:41:00,15:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,16:11:00,16:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,16:41:00,16:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,17:11:00,17:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,17:41:00,17:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,18:11:00,18:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,18:41:00,18:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,19:11:00,19:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,19:41:00,19:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,20:11:00,20:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,20:41:00,20:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,07:41:00,07:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,08:11:00,08:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,08:41:00,08:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,09:11:00,09:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,09:41:00,09:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,10:11:00,10:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,10:41:00,10:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,11:11:00,11:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,11:41:00,11:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,12:11:00,12:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,12:41:00,12:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,13:11:00,13:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,13:41:00,13:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,14:11:00,14:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,14:41:00,14:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,15:11:00,15:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,15:41:00,15:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,16:11:00,16:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,16:41:00,16:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,17:11:00,17:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,17:41:00,17:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,18:11:00,18:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,18:41:00,18:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,19:11:00,19:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,19:41:00,19:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,20:11:00,20:11:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,20:41:00,20:41:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,07:33:00,07:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,08:33:00,08:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,09:33:00,09:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,10:33:00,10:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,12:03:00,12:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,13:33:00,13:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,15:03:00,15:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,16:33:00,16:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,18:03:00,18:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,19:03:00,19:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,20:03:00,20:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,21:03:00,21:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,07:33:00,07:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,08:33:00,08:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,09:33:00,09:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,10:33:00,10:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,12:03:00,12:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,13:33:00,13:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,15:03:00,15:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,16:33:00,16:33:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,18:03:00,18:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,19:03:00,19:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,20:03:00,20:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,21:03:00,21:03:10,T10,T10,KUALA TERENGGANU - JETI MERANG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,07:17:00,07:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,08:17:00,08:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,09:17:00,09:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,10:17:00,10:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,11:47:00,11:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,13:17:00,13:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,14:47:00,14:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,16:17:00,16:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,17:47:00,17:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,18:47:00,18:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,19:47:00,19:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,20:47:00,20:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,07:17:00,07:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,08:17:00,08:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,09:17:00,09:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,10:17:00,10:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,11:47:00,11:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,13:17:00,13:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,14:47:00,14:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,16:17:00,16:17:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,17:47:00,17:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,18:47:00,18:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,19:47:00,19:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,20:47:00,20:47:10,T20,T20,KUALA TERENGGANU - PASIR PANJANG - KG. LAUT - BUKIT PAYUNG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,07:05:00,07:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,08:05:00,08:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,09:05:00,09:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,10:05:00,10:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,11:35:00,11:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,13:05:00,13:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,14:35:00,14:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,16:05:00,16:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,17:35:00,17:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,18:35:00,18:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,19:35:00,19:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,20:35:00,20:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,07:05:00,07:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,08:05:00,08:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,09:05:00,09:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,10:05:00,10:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,11:35:00,11:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,13:05:00,13:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,14:35:00,14:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,16:05:00,16:05:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,17:35:00,17:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,18:35:00,18:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,19:35:00,19:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3535,KKIA JALAN AIR JERNIH,5.328148,103.1351875,20:35:00,20:35:10,T21,T21,TERMINAL MBKT - BUKIT PAYONG
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,07:39:00,07:39:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,08:09:00,08:09:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,08:39:00,08:39:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,09:09:00,09:09:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,09:39:00,09:39:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,10:09:00,10:09:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,10:39:00,10:39:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,11:09:00,11:09:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,11:39:00,11:39:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,12:09:00,12:09:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,12:39:00,12:39:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,13:09:00,13:09:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,13:39:00,13:39:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,14:09:00,14:09:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,14:39:00,14:39:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,15:09:00,15:09:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
3537,SMKJC CHONG HWA WEI SENG,5.317975,103.133569,15:39:00,15:39:10,T100,T100,KUALA TERENGGANU - CITY FEEDER
